Data Filename            : export\A1_2_10_24_1_50 - Dataset 1.csv
Dataset Number           : 1
********************************************************************
EMCALC File Version Number    : 1.010
TTBASIC Version Number   : 3.0C
Bandwidth                : Broadband
Data Storage             : Resultant & E
Operation Mode           : Normal
Diagnostic Code          : 0 - No errors
Sample Rate              : 5.0 sec
Number of Events         : 0
End Battery              : 73 %
Number of Records        : 50
Number of Invalid Records        : 0
Saturated Data Records   : 0
Filler Records           : 0
Half Bin Width Added     : Yes
Start Time               : Oct/02/2024 01:44:46 PM 
Stop Time                : Oct/02/2024 01:48:51 PM 
Max Broadband Resultant  : 1.06 mG
Max Broadband Load       : 0.29 Amps
Parent File              : A1_2_10_
Description              : 
Record Type              : 3
Unit Type                : EMDEX II  (0)
Concatenated File        : No
Aggregated File          : No
Breakout File            : No
Converted EMDEX 1.x File : No
Converted EMDEX I File   : No
Converted to LINDA File  : No

   (mG),      (Amps)
Brd Reslt,   Brd Load,  Key,     Date,       Time,    Record,Event
     0.79,     0.00,   00000000, Oct/02/2024 01:44:46 PM, 1, 
     1.06,     0.00,   00000000, Oct/02/2024 01:44:51 PM, 2, 
     0.62,     0.08,   00000000, Oct/02/2024 01:44:56 PM, 3, 
     0.79,     0.00,   00000000, Oct/02/2024 01:45:01 PM, 4, 
     0.67,     0.00,   00000000, Oct/02/2024 01:45:06 PM, 5, 
     0.67,     0.00,   00000000, Oct/02/2024 01:45:11 PM, 6, 
     0.76,     0.00,   00000000, Oct/02/2024 01:45:16 PM, 7, 
     0.71,     0.00,   00000000, Oct/02/2024 01:45:21 PM, 8, 
     0.71,     0.00,   00000000, Oct/02/2024 01:45:26 PM, 9, 
     0.79,     0.00,   00000000, Oct/02/2024 01:45:31 PM, 10, 
     0.76,     0.00,   00000000, Oct/02/2024 01:45:36 PM, 11, 
     0.79,     0.00,   00000000, Oct/02/2024 01:45:41 PM, 12, 
     0.79,     0.00,   00000000, Oct/02/2024 01:45:46 PM, 13, 
     0.76,     0.00,   00000000, Oct/02/2024 01:45:51 PM, 14, 
     0.76,     0.00,   00000000, Oct/02/2024 01:45:56 PM, 15, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:01 PM, 16, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:06 PM, 17, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:11 PM, 18, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:16 PM, 19, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:21 PM, 20, 
     0.79,     0.00,   00000000, Oct/02/2024 01:46:26 PM, 21, 
     0.76,     0.00,   00000000, Oct/02/2024 01:46:31 PM, 22, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:36 PM, 23, 
     0.67,     0.00,   00000000, Oct/02/2024 01:46:41 PM, 24, 
     0.71,     0.00,   00000000, Oct/02/2024 01:46:46 PM, 25, 
     0.71,     0.00,   00000000, Oct/02/2024 01:46:51 PM, 26, 
     0.79,     0.00,   00000000, Oct/02/2024 01:46:56 PM, 27, 
     0.71,     0.00,   00000000, Oct/02/2024 01:47:01 PM, 28, 
     0.71,     0.00,   00000000, Oct/02/2024 01:47:06 PM, 29, 
     0.71,     0.00,   00000000, Oct/02/2024 01:47:11 PM, 30, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:16 PM, 31, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:21 PM, 32, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:26 PM, 33, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:31 PM, 34, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:36 PM, 35, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:41 PM, 36, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:46 PM, 37, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:51 PM, 38, 
     0.79,     0.00,   00000000, Oct/02/2024 01:47:56 PM, 39, 
     0.79,     0.00,   00000000, Oct/02/2024 01:48:01 PM, 40, 
     0.79,     0.00,   00000000, Oct/02/2024 01:48:06 PM, 41, 
     0.79,     0.00,   00000000, Oct/02/2024 01:48:11 PM, 42, 
     0.79,     0.00,   00000000, Oct/02/2024 01:48:16 PM, 43, 
     0.79,     0.00,   00000000, Oct/02/2024 01:48:21 PM, 44, 
     0.88,     0.00,   00000000, Oct/02/2024 01:48:26 PM, 45, 
     0.79,     0.29,   00000000, Oct/02/2024 01:48:31 PM, 46, 
     1.01,     0.00,   00000000, Oct/02/2024 01:48:36 PM, 47, 
     0.76,     0.00,   00000000, Oct/02/2024 01:48:41 PM, 48, 
     0.91,     0.00,   00000000, Oct/02/2024 01:48:46 PM, 49, 
     1.01,     0.00,   00000000, Oct/02/2024 01:48:51 PM, 50, 
